100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	30	100	100	100	31	26	100	100	100	100	4	100	100	100	100	100	100	100	100	100	100	100	11	100	100	38	21	100	100	100	59	3	13	138	33	33	33	33	33	33	26	75	100	100	100	100	25	150	60	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	12	185	33	33	33	47	100	100	31	92	41	90	53	122	145	20	109	88	102	85	130	57	153	93	93	18	42	89	66	97	118	77	9	52	43	40	120	158	108	17	55	23	83	27	111	49	48	100	100	100	24	120	15	100	100	100	100	100	75	100	100	100	100	100	100	100	100	100	51	97	33	33	33	100	100	100	100	10	75	100	100	100	78	55	100	7	100	100	100	100	100	100	100	100	100	100	84	100	100	100	68	29	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	57	33	33	84	100	100	100	100	37	69	22	156	74	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	123	187	134	98	87	90	100	53	153	118	131	94	71	6	100	6	4	64	111	95	31	108	87	33	39	46	81	20	119	87	14	100	61	100	100	67	83	78	100	100	100	100	54	62	100	100	100	100	31	10	21	100	100	100	70	72	100	13	100	57	55	100	105	58	12	151	26	33	33	33	33	33	24	15	6	14	18	100	30	100	100	100	100	100	10	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	45	20	33	33	33	100	100	100	7	56	53	70	44	82	98	143	83	43	34	39	84	64	114	57	67	100	22	49	59	119	84	71	37	75	61	55	146	20	141	34	54	37	93	23	105	46	56	5	100	16	38	116	2	100	100	100	100	100	80	100	100	100	100	100	100	100	100	100	36	120	20	33	25	100	100	100	100	1	100	100	100	100	27	1	100	100	100	100	100	100	100	100	100	100	100	100	105	43	100	100	24	40	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	127	33	33	100	100	100	100	100	100	32	156	107	13	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	3	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	20	183	118	128	135	148	91	129	193	132	20	113	102	76	78	44	50	121	105	139	78	127	81	37	59	110	124	93	181	118	62	8	59	36	7	140	117	111	32	100	100	100	17	40	100	100	100	100	48	5	31	100	100	100	75	55	100	100	100	57	61	35	86	53	11	159	29	33	33	33	33	33	27	130	150	103	38	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	56	187	33	33	33	163	100	100	100	100	100	84	54	114	113	163	111	82	52	59	82	55	106	57	23	100	100	3	34	79	65	51	8	57	46	38	131	167	127	8	45	27	94	12	83	25	18	100	100	100	100	66	6	100	100	100	100	100	71	100	100	100	100	100	100	100	100	100	22	90	33	33	33	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	40	5	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	68	33	33	100	100	100	100	100	100	100	93	102	98	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	171	171	112	127	151	142	80	114	146	112	183	56	139	86	65	41	85	162	101	151	80	121	67	62	57	49	133	105	186	112	79	54	106	94	57	157	137	92	30	100	100	5	46	78	100	100	100	100	38	100	48	100	100	100	52	16	100	100	100	24	80	97	111	64	6	127	33	33	33	33	33	33	25	25	17	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	114	23	33	33	33	27	100	100	100	100	100	34	33	121	133	20	108	70	39	76	117	80	133	73	61	100	100	3	52	93	94	46	8	49	43	70	111	147	121	100	16	18	69	25	116	30	48	100	100	100	100	90	29	100	100	100	100	100	36	100	100	100	100	100	100	100	100	100	100	78	33	33	29	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	23	35	100	100	9	11	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	33	33	31	100	100	100	100	100	100	44	101	166	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	164	120	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	195	177	185	170	159	153	73	115	118	135	171	88	165	91	55	60	98	114	73	145	81	105	43	26	1	100	2	100	45	18	94	30	44	36	39	82	95	68	37	100	100	13	32	100	100	100	100	100	17	19	56	100	100	100	27	19	100	100	100	18	61	64	113	65	100	82	33	33	33	33	33	33	33	27	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	86	22	33	33	33	33	12	100	100	53	43	47	32	91	135	182	115	67	33	106	115	49	128	71	42	100	100	35	63	101	79	53	8	7	23	53	102	160	114	30	54	43	101	61	128	36	39	100	100	100	13	98	42	100	100	100	100	100	22	100	100	100	100	100	100	100	100	100	100	69	22	33	121	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	42	105	1	20	23	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	33	33	31	100	100	100	100	100	100	114	112	41	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	37	111	31	58	100	25	100	100	100	100	100	100	100	100	89	30	178	83	43	100	100	100	100	100	100	100	100	100	100	106	150	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	61	67	72	72	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	170	136	157	172	179	20	122	117	112	130	145	123	151	94	66	89	88	93	87	137	90	87	18	100	100	100	100	100	100	100	100	100	2	44	22	101	125	63	27	13	100	33	31	111	100	100	100	100	14	7	51	100	100	100	3	17	100	100	100	34	16	21	94	43	17	117	33	33	33	33	33	33	28	94	100	100	100	100	100	100	29	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	66	166	33	33	33	33	151	100	100	1	15	63	37	90	89	168	76	55	26	49	83	53	135	75	68	100	3	24	64	79	92	33	100	100	100	33	93	140	113	17	59	57	114	50	133	21	31	100	100	12	33	98	37	100	100	100	100	100	39	100	100	100	100	100	100	100	100	100	100	81	23	33	33	3	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	83	109	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	33	33	163	100	100	100	100	100	100	173	20	2	5	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	83	100	100	87	138	54	34	100	100	100	100	100	100	100	55	196	31	169	100	100	100	100	100	100	100	100	100	100	100	100	100	100	101	98	66	100	100	100	100	100	100	100	27	33	100	100	100	100	100	100	100	100	16	9	7	100	100	90	75	106	102	5	100	10	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	124	89	124	137	165	193	110	110	136	138	168	175	152	111	42	65	69	108	103	144	59	82	100	100	100	100	100	100	5	100	100	100	100	30	58	157	123	75	100	100	100	37	12	87	100	100	100	100	100	6	55	100	100	100	5	2	100	100	100	46	28	36	94	50	15	118	31	33	33	33	33	33	134	100	100	100	100	100	100	100	13	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	16	89	196	33	33	33	25	28	100	100	6	29	39	12	63	66	151	108	94	20	19	59	26	150	67	64	100	100	100	21	46	72	27	100	100	100	30	84	137	135	33	77	55	122	71	148	28	56	100	100	19	39	117	16	100	100	100	100	100	54	100	100	100	100	100	100	100	100	100	100	67	27	33	33	145	100	100	100	100	100	100	100	100	100	3	100	100	100	100	100	100	100	100	100	100	100	100	8	9	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	33	33	186	100	100	100	100	100	21	140	192	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	23	30	33	33	33	29	49	100	100	100	100	100	100	28	32	27	104	81	100	100	100	100	100	100	100	100	100	100	100	100	100	8	19	43	100	100	100	100	100	100	100	100	100	100	26	100	12	100	100	100	100	2	100	170	96	161	99	32	100	58	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	145	132	119	138	184	186	84	119	177	123	180	21	158	70	23	49	70	103	96	138	100	57	100	100	100	100	8	100	100	100	100	100	100	29	78	135	101	91	100	100	100	13	15	66	100	100	100	100	100	100	41	100	100	100	11	100	100	100	100	47	42	35	127	31	9	125	31	33	33	33	33	21	36	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	15	100	25	33	33	30	100	100	100	100	100	17	47	21	53	65	199	144	91	61	49	41	40	120	44	35	100	1	8	39	50	89	19	100	100	100	100	48	122	115	100	53	31	97	62	145	33	54	14	26	6	19	134	27	100	100	100	100	100	35	100	100	100	100	100	100	100	100	100	100	79	25	33	33	63	100	100	100	100	8	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	32	33	21	100	100	100	100	100	21	30	20	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	24	31	33	33	33	33	33	102	100	100	100	100	100	100	100	185	199	31	36	100	100	100	100	100	100	100	100	100	100	100	100	5	23	100	100	24	20	2	100	100	100	100	100	100	100	1	100	100	100	100	4	93	27	153	73	30	100	6	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	192	179	114	139	191	195	144	149	198	156	198	179	151	50	28	88	66	117	90	117	100	31	100	28	100	100	81	100	61	100	100	100	100	100	15	89	93	42	100	100	100	100	100	29	100	100	100	100	100	100	63	100	100	100	65	20	100	100	100	74	70	34	134	28	32	166	33	33	33	33	33	109	13	18	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	72	25	33	33	33	144	100	100	100	100	100	100	49	41	54	175	78	45	9	40	27	44	68	35	57	100	11	100	55	75	98	16	100	100	100	44	80	150	117	43	55	55	104	46	142	45	51	1	19	17	30	129	28	10	100	100	100	100	36	100	100	100	100	100	100	100	9	100	14	89	23	33	33	61	100	100	100	100	8	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	9	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	22	33	33	179	100	100	100	100	100	82	33	21	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	34	29	33	33	33	33	32	87	100	100	100	100	100	100	40	160	195	193	127	11	100	100	100	100	100	100	100	100	100	100	100	100	75	90	55	19	100	4	5	100	100	100	6	13	100	100	100	100	100	100	143	46	7	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	165	171	117	133	157	169	108	111	146	104	177	155	115	24	100	42	44	96	70	77	100	100	100	4	100	100	80	100	82	100	100	100	100	100	11	90	90	45	100	100	100	100	100	55	11	100	100	100	26	3	71	100	100	100	55	36	100	100	100	49	55	22	136	100	1	164	33	33	33	33	33	24	174	21	22	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	53	21	33	33	33	27	83	100	100	100	100	100	26	1	100	76	55	31	100	19	20	5	27	100	100	100	100	100	18	67	76	9	100	100	23	88	111	176	137	80	83	70	135	57	179	77	75	19	24	38	48	145	54	27	100	100	100	100	18	100	100	100	100	100	100	100	13	100	37	100	171	33	33	44	100	100	100	100	100	100	100	100	100	100	100	100	100	3	100	100	100	100	100	100	100	100	38	2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	33	33	24	100	100	100	100	100	100	159	167	100	100	100	100	100	100	100
